"time(long)","rating","title","text","reply"
"1490158800000","2","","It's not letting me do it right so stupid and it makes me mad I amost broke my phone because  of this u stupid game 🎳🎮",""
"1490158800000","5","","This is the best thing of piano tiles the others are stupid but I love this one",""
"1490158800000","5","","Good",""
"1490158800000","5","","honestly I am saying  that this game v.good",""
"1490158800000","5","","I liked this game I think I'm the best",""
"1490158800000","5","","Awesome game!!",""
"1490072400000","5","","Cool..",""
"1490072400000","3","","Its ok",""
"1490072400000","5","","I have been playing for a month and I love it",""
"1490072400000","5","","Awesome love it 😶😶😶😶😶😶🤗🤗🤗",""
"1490072400000","5","","I love this game I just got it today and I'm at level 15 lol that how much I love this game",""
"1490072400000","5","","Love it",""
"1490072400000","5","","I love it so so so so so so so so so so so so so so so so so much",""
"1490072400000","1","","It will not let me turn off the music",""
"1490072400000","5","","It was a great game.",""
"1490072400000","5","","This game is so defy(mencabar)",""
"1490072400000","5","","I love that songs",""
"1490072400000","5","","It is awesome",""
"1490072400000","5","","Loved it..  It's so easy to play  My high score is 2767",""
"1490072400000","5","","Well I'm puty  pie and I love this game",""
"1490072400000","5","","I don't know I haven't played it yet so good luck who ever play it",""
"1490072400000","5","","I like it but sometime they make you make a piano😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",""
"1490072400000","5","","I love this my favorite is someone is leaving and it touches my heart.",""
"1490072400000","5","","Verygood",""
"1490072400000","3","","I am not in to this game",""
"1490072400000","1","","I really enjoy this  game so much when am bored...",""
"1490072400000","5","","I think this is the most creative game I had ever played thank you for making this wonderful game",""
"1490072400000","5","","😍😍😍😍😍😍😍😍😍😍😍",""
"1490072400000","5","","Its very adictive.but i love it",""
"1490072400000","1","","Bad because my high score was 168 and they kept on saying bad😡😬",""
"1490072400000","1","","It is terrible it was a waste of my time I hate this game",""
"1490072400000","5","","Its a fun but its hard game to",""
"1490072400000","5","","I do not know what to say",""
"1490072400000","4","","Awesome",""
"1490072400000","5","","This game is so addictive",""
"1490072400000","1","","Booooooooooooooo",""
"1490072400000","5","","Sweet",""
"1490072400000","5","","I was amazing i am going play it all day:D",""
"1490072400000","4","","Cool😰",""
"1490072400000","5","","It is very  fun and a is good for learning to do piano",""
"1490072400000","4","","This game is almost too much fun. I didn't want to stop playing to rate it!",""
"1490072400000","5","","i Love it q",""
"1490072400000","1","","hated it",""
"1490072400000","5","","It is awesome I love it so much!!!😍😇😘",""
"1490072400000","4","","Well i loved the game but if you tap the black tile is will say good or bad",""
"1490072400000","5","","I love it 😘😘😘😘😍😍😍😍",""
"1490072400000","5","","I love that it is challenging",""
"1490072400000","5","","Cool I go best mod  lol",""
"1490072400000","5","","It is the best game ever",""
"1490072400000","5","","Fun and cool. Make more of dis cool game.",""
"1490072400000","5","","Well not is a good game and all but sometimes when you tap it dont tap",""
"1490072400000","5","","I love i",""
"1490072400000","5","","I love this game",""
"1490072400000","2","","Ehh",""
"1490072400000","5","","Love this game so much helps me calm down",""
"1490072400000","5","","Love it",""
"1490072400000","1","","IT'S SO STUPID I  DID NOT HIT ONE WHITE  TILE AND THE GAME SAID BAD STUPID GAME DON'T MAKE ANYMORE SO STUPID WHAT TYPE GAME IS THIS HATED THIS DUMB GAME 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",""
"1490072400000","5","","Good graphics",""
"1490072400000","5","","Awesome. I love it",""
"1490072400000","3","","Its fun but gets on my nerves but overall its fun and a good game bye 👋",""
"1489986000000","4","","I liked it a lot 👍",""
"1489986000000","1","","Bad just dont het it",""
"1489986000000","5","","Awesome",""
"1489986000000","5","","Alsome",""
"1489986000000","5","","I love this game I'm so adicted to this game!!!!!!!!!",""
"1489986000000","5","","SOOOO FUNNNNNN",""
"1489986000000","5","","This game is asome",""
"1489986000000","5","","Good",""
"1489986000000","5","","It is grate",""
"1489986000000","5","","Love the music relaxing. 💖💖💖",""
"1489986000000","5","","I think this game is much funer and better then piano tiles❤❤💘💘💓💓",""
"1489986000000","5","","Its fine",""
"1489986000000","5","","I think that it is a very awesome and fun game",""
"1489986000000","4","","This app is good if you like a challenge. After every round the sound gets faster and is kind of addicting",""
"1489986000000","5","","Nice",""
"1489986000000","5","","I think it is very easy to use the same as the  piono tiles 2  😙😗😘😍",""
"1489986000000","5","","Blah blah blah.....",""
"1489986000000","5","","It's a really good game I love it thank you for making it ,,,,,",""
"1489986000000","5","","It's so fun and time passing I almost missed my school bus playing",""
"1489986000000","5","","I love it and it never gets old",""
"1489986000000","5","","It's amazing❤❤💞💞:-D",""
"1489986000000","5","",".....cool 4u",""
"1489986000000","3","","To laggy 😩",""
"1489986000000","5","","THIS ONE SONG IS AWSOME LOVE AND INSPIRATION!!!!!!!!!!!!",""
"1489986000000","5","","I love this game",""
"1489986000000","1","","wwww",""
"1489986000000","5","","I love the game so much i can't stop playing",""
"1489986000000","5","","Very interested",""
"1489986000000","5","","Awesomeness! ¡!!!!!!!!!!!!!!¡!!!!!!!!!😇😇😇😆😆😆😄😄😄😃😃😀😁😁😁😁;-",""
"1489986000000","5","","Great game",""
"1489986000000","5","","Its awesome",""
"1489986000000","5","","Its good",""
"1489986000000","1","","Stupid",""
"1489986000000","5","","Best game ever",""
"1489986000000","5","","It want very intertaning",""
"1489986000000","3","","Good",""
"1489986000000","5","","Job",""
"1489986000000","5","","GOOD",""
"1489899600000","3","","Piona this le",""
"1489899600000","1","","It keeps gliching",""
"1489899600000","5","","This is my favorite game😍😍😘😘",""
"1489899600000","5","","I like it because it makes me feel happy",""
"1489899600000","1","","It says I am bad all the time",""
"1489899600000","5","","Sangat sangat bagus",""
"1489899600000","4","","It's ok",""
"1489899600000","1","","BOO!👎",""
"1489899600000","5","","Love it",""
"1489899600000","5","","Really awesome This is my first time playing this game and I'm already u no what I mean",""
"1489899600000","1","","I hate it",""
"1489899600000","5","","Cool but weird at the same time",""
"1489899600000","5","","It's fun",""
"1489899600000","5","","I love  it",""
"1489899600000","3","","Umm i like the game .",""
"1489899600000","5","","Awesome",""
"1489899600000","1","","So stupid",""
"1489899600000","5","","Hi",""
"1489899600000","5","","I love it😊😊😊😊😊😊😊",""
"1489899600000","5","","I love it",""
"1489899600000","5","","I played it and i love it",""
"1489899600000","5","","Cool game",""
"1489899600000","5","","I love this game t is soo addicting and fun👍😛.",""
"1489899600000","3","","I think it is ok i just think maybe they should add speed levels like slow medium and fast",""
"1489899600000","5","","I LOVE IT Its also like impossible to get a bad when it goes fasty favourite one is the second band song",""
"1489899600000","1","","I'm not trying it again sorry but I don't like it",""
"1489899600000","5","","I like this game make me happy",""
"1489899600000","5","","Awesome and amazing",""
"1489899600000","4","","Helps with hand eye coordination!. Once you pass the song it goes faster and gets harder but vary fun!",""
"1489899600000","5","","Fun  Happy Nice.",""
"1489899600000","5","","I realy like this app",""
"1489899600000","5","","Love it is awsome",""
"1489899600000","5","","Fun",""
"1489899600000","5","","Omg it's kinda cool but............",""
"1489899600000","1","","It's soooooo hard",""
"1489899600000","5","","IT WAS GREAT",""
"1489899600000","1","","Really it said i had all bad notes and i was doind really good really that was a sucky app im going to get the app that they coped",""
"1489899600000","5","","This game is so fun. I feel like I could beat Mozart on this game, cause it's so fun! <3",""
"1489899600000","5","","Wow",""
"1489899600000","5","","This game is so much fun i love it keep up the good work",""
"1489899600000","1","","It was horibel",""
"1489899600000","5","","I love it it's so fun 😉",""
"1489899600000","3","","Mehp",""
"1489899600000","1","","It always says bad and it glithes",""
"1489899600000","5","","Love just love it",""
"1489899600000","5","","It a good game",""
"1489899600000","5","","I love the sound",""
"1489899600000","1","","......I played white tiles 2 its good this only bad bad bad bad bad bad bad and bad its annoying!",""
"1489899600000","2","","I like the game but takes so long to load",""
"1489899600000","5","","It is going to be fun",""
"1489899600000","5","","Amazing you should get it",""
"1489899600000","5","","I love this game, it is sooooooooooo fun",""
"1489899600000","5","","Best game ever !!!❤",""
"1489813200000","5","","I really thinkthatthegameisto",""
"1489813200000","5","","I love playing the piano",""
"1489813200000","5","","It is perfecto",""
"1489813200000","5","","You are a guenous",""
"1489813200000","5","","Fun and easy",""
"1489813200000","5","","This game is good for people because they can work out your fingers",""
"1489813200000","5","","It makes me like music even more! :-)",""
"1489813200000","5","","Керемет",""
"1489813200000","5","","Piano titles. Best game ever",""
"1489813200000","5","","How many people who want you get a single most excited for part to unlock all rights and did this straight from home to make sure that my songs don't want the golden globes to the dark ages in comics to make purple the cool thing about Luigi he said it was a good thing for the retarded to make purple shep how to unlock the dark knight and dance music video photos from around the world in Mario kart Wii sports illustrated with your family of rock and roll hall of fame in Mario kart Wii sports illustrated with your family will also need a single person who were a good idea to make purple shep now that my songs know what you did in the dark knight and dance music video photos from around the world in Mario kart Wii sports much",""
"1489813200000","5","","👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👌👌👌👌👌👌👌",""
"1489813200000","5","","It's brainy n interesting...U just get involved while playing...It's gud☺😉",""
"1489813200000","5","","I love the game all the way. The crazy thing is I just started the game and I have already rated it . This is my favorite game of them all make more games this cool. Please please please. Thank you if you do.",""
"1489813200000","5","","I LOVE THIS GAME. ♡♡♡♡♡♡♡",""
"1489813200000","5","","Wow didn't expect",""
"1489813200000","1","","Terrible it always sed bad to me i hate it",""
"1489813200000","5","","It was really awsome",""
"1489813200000","5","","It's​ awesome 💓💓💓",""
"1489813200000","5","","Awsome",""
"1489813200000","5","","It's a really fun game I suggest you download it",""
"1489813200000","5","","Es muy muy bueno lq musica es super bonita ★",""
"1489813200000","5","","Mikey likely",""
"1489813200000","5","","I love it💓💓💓💓",""
"1489813200000","5","","Fun Should totally get fun game and great time killer",""
"1489813200000","1","","I hate it",""
"1489813200000","5","","It's awesome!!!",""
"1489813200000","5","","My fingers are bleeding to death after playing continuously for 9 hours",""
"1489813200000","5","","I love it so cute",""
"1489813200000","5","","It's great",""
"1489813200000","5","","Cool",""
"1489813200000","5","","It is a great game and I think everyone should play it",""
"1489813200000","2","","Do not play this game i wonder about this game if it can get any worse",""
"1489813200000","1","","It keeps telling me I'm horibal",""
"1489813200000","5","","This game is the best and not only that there is no glitching in the game. The only thing dat  botrers me is thre is not much levels.",""
"1489813200000","5","","Lol",""
"1489813200000","5","","I love this game so much suck a time killer and challenges you but isn't hard",""
"1489813200000","5","","I am not sure if I can do that to happen to me that I can get a hold on to it now and again I am going to bed early tonight at my house is clean up after school and work on it now or later tonight if you're going to be able to get the chance that I have a nice day for me and you are a couple days ago I had to go back to work on the 📱 with my 👪 and friends that have been a long time ago I got a little bit more than anything else I can see the movie was great to see you in a few weeks back and forth between us is that the only thing I can see it now or what ever you want to do with the family is in my head is killing me right now It'sknown unusually large bowl of cereal and milk and cookies and cream cheese frosting is a good day at school today 8",""
"1489813200000","1","","Ok. I'm trying not to be really hard but this is a total copy of Magic Paino 2 or something. I like it but I dont like the way it scored you.",""
"1489813200000","5","","It is a good game love it",""
"1489813200000","5","","Love it",""
"1489726800000","5","","I love this game",""
"1489726800000","5","","Its a good game but hard",""
"1489726800000","5","","So fun",""
"1489726800000","5","","I love the and it's also very entertaining for my little brother Nehemiah",""
"1489726800000","5","","Cool",""
"1489726800000","5","","Awesome-sauce-y-ness Like a boss.",""
"1489726800000","1","","ITS A SCAM YOU SHITDICK",""
"1489726800000","5","","Amazing And I LOVE A Friendly Challenge",""
"1489726800000","1","","WHY DID YOU GIVE BAD JUDGING!!!",""
"1489640400000","5","","If you have spell time you should play this game but Roblox is better",""
"1489640400000","1","","When ever I press one of the keys it say you did not press it!!! I HATE THE GAME!!! DO NOT GET IT! -😠😠😠",""
"1489640400000","5","","Love it 😅😀😍",""
"1489554000000","1","","Fake and gay",""
"1489554000000","5","","Its fun and a challenge  for you get better.  I've played piano music since a kid. It's awesome.  If I could I would give it a 10",""
"1489554000000","5","","It was nice",""
"1489554000000","4","","Honestly a beautiful game and all, I love the music, but the rendering isn't as well as it should be, I'm tapping and it's as if it doesn't read my finger placement and says i either tapped above or completely misses it, and the other problem might be Internet connection, although my connection is pretty good, but it lags behind amd freezes at times",""
"1489554000000","5","","Great time Miller a must play",""
"1489554000000","5","","THIS GAME IS SICK IN A GOOD WAY!",""
"1489467600000","5","","Great game don't listen to haters it is a great and addictive game well done Amanotes JSC😺😺",""
"1489467600000","5","","Nothing!",""
"1489381200000","5","","Good game maybe put some up to date songs as well",""
"1489381200000","5","","Cool 🤗🤗🤗🙂🤗😆😇",""
"1489381200000","3","","To many ads don't like the lives",""
"1489298400000","5","","Absolutely funtastic!!!!!!!",""
"1489298400000","5","","Love it!!!!!",""
"1489298400000","5","","Hello everyone!!! Game is great. . BTW first round is on me ;).. good luck...Canty Adam..",""
"1489298400000","5","","Loved this game. Addictive and awesome piano game ever.",""
"1489212000000","5","","The best piano game I known",""
"1489212000000","1","","It is garbige!!!!",""
"1489212000000","1","","Hated it",""
"1489125600000","1","","This version does not work😠",""
"1489125600000","4","","Smish",""
"1489125600000","1","","Crap",""
"1489039200000","5","","Yay. I give this fiiiiive stars",""
"1488952800000","1","","It's shoot😤😧😠😡😠😡😠😠😠😠😠😠😠😠😠😠😠😠😠😠 play piano tiles 2 it doesn't say bad or good it lets you play but this is horrible the graphics though yes mix the gameplay of piano tiles 2 and the graphics of this game Then you have a game 🖒🖒👎#I love emojis",""
"1488952800000","5","","I love playing the piano",""
"1488780000000","5","","Asome I got in the thousands",""
"1488693600000","5","","Its cool! you should put it everywhere!!!!!! !!!!!!!!!",""
"1488520800000","4","","Easy to play and kinda fun, but froze once and fingers slip easily on triggering advertisements. Nice app tho!",""
"1488520800000","5","","It is amazing",""
"1488434400000","5","","It's a great new version of Piano Tiles 2 Magic Challenge known as Piano Idol. I really love it with different interface and also speeding songs. Try it guys!!!",""
"1493096400000","5","","Awsome game",""
"1493096400000","5","","I love  this game it is so easy  and fun",""
"1493096400000","5","","😍😍",""
"1493096400000","5","","Good",""
"1493096400000","5","","Fun Fun Fun",""
"1493096400000","5","","This is such a good game for your fingers and brain",""
"1493096400000","4","","Fun to play.",""
"1493096400000","5","","I love this game",""
"1493096400000","5","","outrageouse",""
"1493096400000","5","","AWESOME DUDES",""
"1493096400000","5","","Great graphics I love the graphics it is so good Warning: this game is very addictive",""
"1493096400000","5","","Addictive",""
"1493096400000","5","","This game is so cool",""
"1493096400000","5","","This game is awesome and wonderful",""
"1493096400000","5","","Best game ever",""
"1493096400000","4","","To many advertisements, but other than that its good",""
"1493096400000","5","","Its very addicting game. But it gives me something to do when im bored",""
"1493096400000","5","","I love this game",""
"1493096400000","5","","Peaceout. This is a great app.",""
"1493096400000","4","","It's a really neat game to play, just didn't like the ads and the tiles play with me sometimes, and the music goes all fast when that happens",""
"1493096400000","5","","My mom my Aunt and I play it ever day......😜",""
"1493096400000","5","","Loved it",""
"1493096400000","5","","It sucks big dick",""
"1493096400000","5","","Absolutely love this game! I'm completely addicted.",""
"1493096400000","1","","It is pretty good and cool ☺💩😎😜😛😇😆😅💰💲# pretty good 😀.",""
"1493096400000","5","","It was awesome for my 6 year. Pretty impressed how good he was. Great eye and hand coordination",""
"1493096400000","5","","Cant resist to play it",""
"1493096400000","1","","This game doesn't have very good songs, and it always stops the song when it says I didn't push a tile when I did. This app sucks. 😡😠",""
"1493096400000","5","","I love it",""
"1493096400000","5","","The is awesome i am addicted to it",""
"1493096400000","5","","If you don't have a piano at home this is a great game even if you do have one it's still fun",""
"1493096400000","5","","It's tooo cool app.... I love music toooooo much",""
"1493010000000","5","","Oits ok",""
"1493010000000","5","","It's amazing   It's amazing a bunch of people should try it it's so cool if you can make Morgan like it unlike kids can play it it was tight and I'm going to try to unlock the guitar I'm good at the piano though so I don't know what I'm going to do it's super amazing so I'll guess I'll get something LV much better if you could make more piano songs with voices that will sing that would be cool   Thanks",""
"1493010000000","5","","I want a other player",""
"1493010000000","5","","This is the best game ever I live this game so much it is like the best so.......😂😂😘😘😍😍😍😍",""
"1493010000000","5","","Its okay but I don't like the key board  This is a no",""
"1493010000000","3","","Its okay",""
"1493010000000","5","","lags a little.",""
"1493010000000","5","","I love it! Although it is pretty hard.",""
"1493010000000","5","","AWESOME GAME",""
"1493010000000","5","","This is the most amazing music game i ever had i was like OMG this have one of my favorite songs this is such a great app even my mom and dad like this too! so please download this and try on your phone it doesn't even need the internet!",""
"1493010000000","3","","It is great, it have alot of song to choose from and play. It is like the normal piano tile 2 and it is good for you to listen to different types of song. I think l will be happy to play it as it have alot of song, and no matter what song l play unless it is related to this game.",""
"1493010000000","5","","👍👍👍👍👍👍👍👍👍👍",""
"1493010000000","5","","Love the app it keeps entertained",""
"1493010000000","1","","Rip off",""
"1493010000000","5","","Love it💝💝💝👻",""
"1493010000000","5","","I love this game soso MUCH!",""
"1493010000000","5","","This game is fun",""
"1493010000000","5","","Awesome",""
"1493010000000","1","","I hate ir",""
"1493010000000","5","","This is amazing",""
"1493010000000","5","","Very cool",""
"1493010000000","5","","It is very entertaining",""
"1493010000000","1","","I never saw such an Worst app don't install it",""
"1493010000000","5","","Think its fun because the music is really fun",""
"1493010000000","5","","Love this game😍😍😍😍",""
"1493010000000","3","","I dont like how you have to download the songs",""
"1493010000000","5","","Lots of fun.. I liked it very much",""
"1493010000000","5","","Great",""
"1493010000000","4","","It would be nice in the battle mode that after the competition it would say the name of fhe song. Other than  that nice game.",""
"1493010000000","5","","Good",""
"1493010000000","2","","I'm sorry, it's just too many ads, I like the first one wayyyyyy better..",""
"1493010000000","5","","A fun, great game to pass time by. I love this game and can play for hours or a few minutes!",""
"1493010000000","5","","I love the endless mode",""
"1493010000000","5","","Loved it, really fun, just wished that it didn't take up so much space",""
"1493010000000","5","","It is amazing in my opinion 😊😆😳🙋🙏",""
"1493010000000","4","","It's a nice game nice graphics",""
"1493010000000","5","","Amazing game",""
"1493010000000","5","","I LOVE THIS GAME ITS REALLY GOOD THE TRAFFICS ARE AWESOME ADD EVERYONE SHOULD BUY IT 😄😄😄😄",""
"1493010000000","5","","Love ittttttt so much",""
"1493010000000","5","","Perfect",""
"1493010000000","5","","Bc it is awspme",""
"1493010000000","4","","It's a Good game to pass the time",""
"1493010000000","5","","Great Great, :D",""
"1493010000000","5","","It's​ alsome",""
"1493010000000","5","","It's cool",""
"1493010000000","1","","Hated it",""
"1493010000000","5","","It's really fun to play and great music",""
"1492923600000","3","","Fewer ads and it would be perfect",""
"1492923600000","3","","It is good game . This game I give 3 star but Minecraft I will give no star",""
"1492923600000","5","","cool i love it",""
"1492923600000","5","","It is an nice game if we love music and very nice to play if we r bore    Love it",""
"1492923600000","4","","G[oooo[ooooooooooood😃",""
"1492923600000","1","","This game is soo dead the graphics are so bad and when i press a tile it makes me lose instantly i beg who ever is reading this to totally not install this game plzzzzzz",""
"1492923600000","3","","I don't elreally like that you have to hit the tile on a certain spot to get points, but the graphics and sounds are really good.",""
"1492923600000","5","","😘😘😘😘😘😘",""
"1492923600000","5","","Great game for better concentrations",""
"1492923600000","5","","Nothing",""
"1492923600000","5","","Loved ut",""
"1492923600000","5","","Fun and challenging",""
"1492923600000","5","","I love it 😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😘😘😘😘😘😘",""
"1492923600000","1","","I like this game",""
"1492923600000","5","","It a fun game",""
"1492923600000","5","","I love it!!!!!!!!!!!!!!!!!!!",""
"1492923600000","5","","Piano titles magic 2. AWESOME",""
"1492923600000","1","","I HATED IT",""
"1492923600000","5","","Loved it it's a great time killer And also it has man😃☺🙂:-D:-P",""
"1492923600000","5","","I'm a music fan so I think this is just te greatest thing to work on my memory and hand eye coordination.",""
"1492923600000","3","","Iys great",""
"1492923600000","5","","I can play this all day",""
"1492923600000","5","","I think  it is  great",""
"1492923600000","5","","Different but sounds good💯💯",""
"1492923600000","5","","Awsm game....😍 best game time pass",""
"1492923600000","5","","It's so awesome and good time killer",""
"1492923600000","5","","It's addictive",""
"1492923600000","5","","I'm An Expert at this game people are jawdropping at my school because i know all the notes and i get up to 200 - 900",""
"1492923600000","5","","It was Bad JK I am already on level 10    it has only been 20 minutes",""
"1492923600000","1","","Well with me I can type really fast its not working with me I really doubt know how to feel about this game",""
"1492923600000","5","","Love this game",""
"1492923600000","5","","The best game ever.I have never played a game like this",""
"1492923600000","3","","Needs better songs but otherwise it's great",""
"1492923600000","1","","Its poop",""
"1492923600000","1","","This game is not in sync at all you press a button and it says you missed it 😠😠😠😠",""
"1492923600000","5","","Great time killer and can play anywhere",""
"1492923600000","5","","This is the best game I ever played",""
"1492923600000","1","","I hate it",""
"1492923600000","5","","Hi",""
"1492923600000","5","","I love the music",""
"1492923600000","5","","I think this game okay but i do know what you think....☺☺☺",""
"1492923600000","5","","So interesting game",""
"1492923600000","5","","you shout add an duel mod it will be fun :)",""
"1492923600000","3","","Good game but glitchy",""
"1492923600000","5","","I think it needs better graphics",""
"1492923600000","5","","Its awesome boiiiii💖💗💜💙",""
"1492923600000","5","","Love it",""
"1492923600000","4","","The biggest problem with this game is Bluetooth audio delay. It's incredibly out of sync",""
"1492923600000","5","","Loved it. Lol",""
"1492923600000","4","","I like the game",""
"1492923600000","5","","It fun and kills time at school or on the bus",""
"1492923600000","5","","I love this app😍",""
"1492923600000","5","","I loved it",""
"1492923600000","5","","Amazing. It is fun challenging and peacegul",""
"1492923600000","5","","Cool",""
"1492923600000","5","","Hello",""
"1492923600000","5","","There is too many notes and that makes me mad 😠",""
"1492923600000","3","","The game is so fun i can play it for ever",""
"1492923600000","5","","It really cool and I think other people should try it. And it's a little bit more better than piano tiles 2",""
"1492923600000","5","","IT IS  VERY GOOD GAME I LOVED IT VERY MUCH",""
"1492923600000","3","","Need newer songs. Hearing the same songs gets boring. Other then that I love it.",""
"1492923600000","5","","I love it.......but to many adds",""
"1492923600000","5","","Cool game",""
"1492923600000","5","","It is challenging and So fun",""
"1492923600000","5","","It a fun game to play and very creative",""
"1492923600000","5","","This game is awesome i really liked this game",""
"1492923600000","5","","i love this game but it ceeps showing ads",""
"1492923600000","5","","OMG IT'S SKILLS GREAT I LOVE IT MAKE MORE",""
"1492923600000","5","","I think that this game is best",""
"1492923600000","5","","Fun",""
"1492923600000","5","","Aswome",""
"1492923600000","3","","It's​ 🐈",""
"1492923600000","5","","Good rampagebull9 t",""
"1492923600000","5","","Was amazing 💞 👍 👌",""
"1492923600000","5","","Yay",""
"1492923600000","5","","Piano. Wassup homies its music time#Ragatang# lol xD ape",""
"1492923600000","5","","GALANG DWI ARIAPERATAMA",""
"1492923600000","5","","Amazing 😊",""
"1492923600000","1","","WHY ARE YOU COPYING PIANO TILES!?!?!👿",""
"1492837200000","5","","It is the best game I ever played 😇😇😇😇😇😇😇☺☺☺☺☺☺😍😎",""
"1492837200000","5","","The Piano lessons are very challenging for me but it'd very entertaining.",""
"1492837200000","5","","This game is amazing . I love it",""
"1492837200000","5","","Relaxing",""
"1492837200000","5","","Claris Thomas",""
"1492837200000","5","","I hacked it",""
"1492837200000","5","","This is very addicting I played at my friend's house and then I just had to get it for myself!!!🤘💪😍😀😋😊😎",""
"1492837200000","5","","Helps you think",""
"1492837200000","5","","I love this song",""
"1492837200000","5","","Awesome way to pass time 😀😀😀",""
"1492837200000","5","","This game is fun",""
"1492837200000","5","","I love it",""
"1492837200000","5","","I really really love it",""
"1492837200000","5","","Coooooooooool",""
"1492837200000","5","","Best game ever for mind relaxing, hats off to the inventor of this game",""
"1492837200000","5","","This game makes me want to dance the day away",""
"1492837200000","5","","Cool",""
"1492837200000","5","","It is actually great i can play it anywhere i want and it doesnt kick me offline",""
"1492837200000","5","","I love it also can yall add today 🎵",""
"1492837200000","5","","Great",""
"1492837200000","5","","AWESOME GAME!!!!! 😀",""
"1492837200000","5","","AWSOME it's so cool",""
"1492837200000","5","","It's awesome",""
"1492837200000","5","","I like how the music sounds and the colors are pretty",""
"1492837200000","5","","Just one word...AWESOME...😃😃",""
"1492837200000","5","","worst game but 5 star just kidding the best game ever",""
"1492837200000","5","","Yeeees",""
"1492837200000","5","","More trise when you die the",""
"1492837200000","5","","It's awesome,it can fight with the other person....😘😍I LOVE THIS GAME SO MUCH",""
"1492837200000","4","","It's awesome",""
"1492837200000","5","","Great game",""
"1492837200000","5","","I love it is so damn addictive and I love the music but one problem the ads you have to pay for the ads to be removed come on really",""
"1492837200000","5","","This is a great",""
"1492837200000","4","","Its worth the download.",""
"1492837200000","5","","I love this because it's cool",""
"1492837200000","5","","This game is amazing",""
"1492837200000","5","","Fun",""
"1492837200000","5","","Thumps up...love it",""
"1492837200000","5","","👾👾👾👾👾👾",""
"1492837200000","5","","AMAZING GAME WOW!!!!!!!!!!!!!!!!",""
"1492837200000","5","","Cool",""
"1492837200000","5","","I love this game",""
"1492837200000","5","","I love it",""
"1492837200000","5","","I love it  my most favorite  game in the  world I love it😇😇😇",""
"1492837200000","5","","BEST GAME EVER ! Do get it and please add rolex",""
"1492837200000","5","","Super",""
"1492837200000","5","","So cool and time killer when in the car bored",""
"1492837200000","3","","Good",""
"1492837200000","5","","This game is very addicting on the first time i played it i already got to level 4😃😃😃",""
"1492837200000","5","","Amazing",""
"1492837200000","5","","I have always loved piano tiles and this one is my favorite",""
"1492837200000","4","","Its so cool and fun, but on the conpetitions is hard GET READY!!",""
"1492837200000","5","","Download now💖",""
"1492837200000","5","","T fun",""
"1492837200000","5","","Op",""
"1492837200000","5","","Addictive I absolutely love this app.",""
"1492837200000","5","","I love this game",""
"1492837200000","5","","This was really good",""
"1492837200000","5","","Awsome. Best game in the world that I'd ever play",""
"1492837200000","5","","OK Wow",""
"1492837200000","5","","Love the poetic music",""
"1492837200000","5","","Abso-mutha-f****in-lootley awsome",""
"1492837200000","4","","It is great",""
"1492837200000","5","","I love this game😍😙😚😘😜",""
"1492837200000","5","","I like it but too much adds",""
"1492837200000","5","","I like it!!",""
"1492837200000","5","","it is awesome  so cool",""
"1492837200000","4","","This game would be perfect without ads",""
"1492837200000","5","","Love this come download it",""
"1492837200000","5","","Great Dragon",""
"1492837200000","5","","I love this app❤",""
"1492837200000","5","","Ok",""
"1492837200000","3","","Okay",""
"1492837200000","5","","I think this game is gr8 and means you can listen 2 yourself play music and play a game at the same time",""
"1492837200000","5","","It's awesome!!!!!",""
"1492750800000","5","","It fabuless i love the new song",""
"1492750800000","5","","Good",""
"1492750800000","5","","I don't like this game",""
"1492750800000","4","","Well.. its nice",""
"1492750800000","5","","Interesting",""
"1492750800000","5","","Its really fun and im in love with the songs that go along with it.",""
"1492750800000","5","","Good for focus people",""
"1492750800000","3","","It was too slow",""
"1492750800000","5","","I love it 😀😍😍😍💝💝💝💝🍓🍓😄😄🎂🎂🍰🍕🍕🎁🎁🍷🍷😘😘😘💯💯💯 .",""
